192.168.50.1,53,192.168.50.154,63889,udp,0.0,152,,0
192.168.50.1,53,192.168.50.154,63924,udp,0.0,158,,0
192.168.50.1,53,192.168.50.154,64035,udp,0.0,164,,0
192.168.50.1,53,192.168.50.154,64150,udp,0.0,107,,0
192.168.50.1,53,192.168.50.154,64271,udp,0.0,160,,0
192.168.50.1,53,192.168.50.154,64290,udp,0.0,170,,0
192.168.50.1,53,192.168.50.154,64512,udp,0.0,152,,0
192.168.50.1,53,192.168.50.154,64567,udp,0.0,107,,0
192.168.50.1,53,192.168.50.154,64951,udp,0.0,197,,0
192.168.50.1,53,192.168.50.154,65002,udp,0.0,251,,0
192.168.50.1,53,192.168.50.154,65041,udp,0.0,179,,0
192.168.50.1,53,192.168.50.154,65069,udp,0.5832886695861816,369,,0
192.168.50.1,53,192.168.50.154,65090,udp,0.0,160,,0
192.168.50.1,53,192.168.50.154,65106,udp,952.7982811927795,1471,,0
192.168.50.1,53,192.168.50.154,65211,udp,0.0,159,,0
192.168.50.1,53,192.168.50.154,65243,udp,0.0,175,,0
192.168.50.1,53,192.168.50.154,65491,udp,0.0,152,,0
192.168.50.1,1900,239.255.255.250,1900,udp,980.1934778690338,11384,,0
192.168.50.1,9999,255.255.255.255,9999,udp,1206.9983508586884,16066,,0
192.168.50.1,33201,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,33963,239.255.255.250,1900,udp,1380.6112830638885,253650,,0
192.168.50.1,34739,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,39301,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,40938,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,41164,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,44223,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,44458,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,46188,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,49107,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,51262,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,52461,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,53833,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,54676,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,55188,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,55399,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,55539,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,55595,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,56023,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,57235,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,58724,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,59213,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,59646,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.1,60751,192.168.50.255,7788,udp,0.0,118,,0
192.168.50.149,5353,224.0.0.251,5353,udp,683.1280977725983,2556,,0
192.168.50.154,0,224.0.0.22,0,udp,1438.509528875351,11120,,0
192.168.50.154,0,23.217.9.21,0,udp,35.96093511581421,1696,,0
192.168.50.154,49171,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,49212,142.250.72.206,443,udp,0.07889342308044434,6083,,0
192.168.50.154,49265,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,49370,192.168.50.1,53,udp,0.33444952964782715,173,,0
192.168.50.154,49371,239.255.255.250,1900,udp,3.0292468070983887,848,,0
192.168.50.154,49372,239.255.255.250,1900,udp,3.028676748275757,848,,0
192.168.50.154,49465,142.250.188.42,443,udp,404.2249402999878,7947,,0
192.168.50.154,49553,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,49567,192.168.50.1,53,udp,0.0,82,,0
192.168.50.154,49606,35.160.8.114,443,tcp,10.132706880569458,4095,,0
192.168.50.154,49654,192.168.50.1,53,udp,2.2513315677642822,174,,0
192.168.50.154,49658,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,49670,192.168.50.1,53,udp,0.0,90,,0
192.168.50.154,49682,142.250.72.206,443,udp,0.08481597900390625,6085,,0
192.168.50.154,49704,20.59.87.225,443,tcp,1123.1991848945618,482,,0
192.168.50.154,49761,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,49872,140.82.113.4,443,tcp,30.374072551727295,4609,,0
192.168.50.154,49876,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,49930,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,49952,192.168.50.1,53,udp,0.817723274230957,179,,0
192.168.50.154,49954,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,49987,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,50060,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,50076,140.82.112.25,443,tcp,242.07087659835815,763,,0
192.168.50.154,50076,3.210.243.234,443,tcp,60.174296379089355,9126,,0
192.168.50.154,50081,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,50267,192.168.50.1,53,udp,0.0,95,,0
192.168.50.154,50467,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,50473,192.168.50.1,53,udp,0.0,91,,0
192.168.50.154,50486,192.168.50.1,53,udp,0.0,94,,0
192.168.50.154,50503,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,50527,192.168.50.1,53,udp,0.0,92,,0
192.168.50.154,50557,192.168.50.1,53,udp,1263.4291002750397,251,,0
192.168.50.154,50637,192.168.50.1,53,udp,0.0,81,,0
192.168.50.154,50731,192.168.50.1,53,udp,0.0,76,,0
192.168.50.154,50787,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,50927,192.168.50.1,53,udp,0.0,80,,0
192.168.50.154,50952,67.202.28.94,443,tcp,60.18052887916565,4322,,0
192.168.50.154,50953,23.222.27.67,443,tcp,0.09969210624694824,1543,,0
192.168.50.154,50954,142.251.46.142,80,tcp,100.10295057296753,1655,,0
192.168.50.154,50955,34.206.19.51,443,tcp,100.36835598945618,3311,,0
192.168.50.154,50956,3.169.202.123,443,tcp,101.54222202301025,1728,,0
192.168.50.154,50958,192.168.50.1,53,udp,0.0,74,,0
192.168.50.154,50980,142.251.46.138,443,udp,0.13736748695373535,3773,,0
192.168.50.154,51091,192.168.50.1,53,udp,0.0,78,,0
192.168.50.154,51104,192.168.50.1,53,udp,0.0,70,,0
192.168.50.154,51188,13.226.251.118,443,tcp,240.0672836303711,3513,,0
192.168.50.154,51223,18.160.143.129,443,udp,0.12113738059997559,5450,,0
192.168.50.154,51290,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,51297,192.168.50.1,53,udp,0.0,79,,0
192.168.50.154,51327,192.168.50.1,53,udp,0.0,88,,0
192.168.50.154,51343,140.82.114.6,443,tcp,30.331475734710693,3281,,0
192.168.50.154,51344,3.169.202.71,443,tcp,100.09983038902283,1218,,0
192.168.50.154,51347,104.18.157.37,443,tcp,460.75159072875977,3800,,0
192.168.50.154,51350,172.64.151.57,443,tcp,460.11480236053467,1689,,0
192.168.50.154,51351,52.183.220.149,443,tcp,0.2999262809753418,1390,,0
192.168.50.154,51352,52.183.220.149,443,tcp,0.281463623046875,1947,,0
192.168.50.154,51353,20.189.173.9,443,tcp,110.03018569946289,2198,,0
192.168.50.154,51426,192.168.50.1,53,udp,0.0,77,,0
192.168.50.154,51510,216.239.34.223,443,udp,0.09277677536010742,5900,,0
192.168.50.154,51648,192.168.50.1,53,udp,0.0,76,,0
