150.171.109.226,80,192.168.50.154,54703,tcp,0.064300537109375,1832,,0
150.171.109.226,80,192.168.50.154,54704,tcp,0.12105441093444824,7742,,0
150.171.109.226,80,192.168.50.154,54705,tcp,0.04246091842651367,2501,,0
150.171.109.226,80,192.168.50.154,54706,tcp,0.06390619277954102,3118,,0
150.171.109.226,80,192.168.50.154,54707,tcp,0.035570383071899414,1571,,0
150.171.109.226,80,192.168.50.154,54708,tcp,0.037924766540527344,2294,,0
150.171.109.226,80,192.168.50.154,54709,tcp,0.11232495307922363,4226,,0
150.171.109.226,80,192.168.50.154,54710,tcp,0.050539493560791016,2395,,0
150.171.109.226,80,192.168.50.154,54711,tcp,0.056841373443603516,2326,,0
150.171.109.226,80,192.168.50.154,54712,tcp,0.05727529525756836,3464,,0
150.171.109.226,80,192.168.50.154,54713,tcp,0.04107022285461426,1747,,0
150.171.109.226,80,192.168.50.154,54714,tcp,0.10180473327636719,3870,,0
150.171.109.226,80,192.168.50.154,54715,tcp,0.0509488582611084,3251,,0
150.171.109.226,80,192.168.50.154,54716,tcp,0.035948753356933594,1681,,0
150.171.109.226,80,192.168.50.154,54717,tcp,0.04676103591918945,1426,,0
150.171.109.226,80,192.168.50.154,54718,tcp,0.03487253189086914,1482,,0
150.171.109.226,80,192.168.50.154,54719,tcp,0.5045385360717773,4264,,0
150.171.109.226,80,192.168.50.154,54720,tcp,0.04704165458679199,1349,,0
150.171.109.226,80,192.168.50.154,54721,tcp,0.049004554748535156,1411,,0
150.171.109.226,80,192.168.50.154,54722,tcp,0.05948448181152344,1632,,0
150.171.109.226,80,192.168.50.154,54723,tcp,0.05661940574645996,3310,,0
150.171.109.226,80,192.168.50.154,54724,tcp,0.03758549690246582,1414,,0
150.171.109.226,80,192.168.50.154,54725,tcp,0.05248832702636719,2247,,0
150.171.109.226,80,192.168.50.154,54726,tcp,0.4033548831939697,5993,,0
150.171.109.226,80,192.168.50.154,54727,tcp,0.04909229278564453,1617,,0
150.171.109.226,80,192.168.50.154,54728,tcp,0.03959965705871582,2625,,0
150.171.109.226,80,192.168.50.154,54729,tcp,0.05249595642089844,2204,,0
150.171.109.226,80,192.168.50.154,54730,tcp,0.05773568153381348,2205,,0
150.171.109.226,80,192.168.50.154,54731,tcp,0.04140329360961914,3192,,0
150.171.109.226,80,192.168.50.154,54732,tcp,0.029751062393188477,1818,,0
150.171.109.226,80,192.168.50.154,54733,tcp,0.04174613952636719,1488,,0
150.171.109.226,80,192.168.50.154,54734,tcp,0.03926563262939453,3031,,0
150.171.109.226,80,192.168.50.154,54735,tcp,0.06516623497009277,4312,,0
150.171.109.226,80,192.168.50.154,54736,tcp,0.4085698127746582,3180,,0
